Coll_Dt,Matrix_Type,Point,Value
2024-01-11,Polyester Barrier Pouch       ,Point_A,18.44     
2024-01-11,Polyester Barrier Pouch       ,Point_A,18.44     
2024-01-11,Polyester Barrier Pouch       ,Point_A,18.44     
2024-01-11,Polyester Barrier Pouch       ,Point_A,18.44     
2024-01-11,Polyester Barrier Pouch       ,Point_A,18.44     
2024-01-11,Polyester Barrier Pouch       ,Point_A,18.44     
2024-01-11,Polyester Barrier Pouch       ,Point_A,18.44     
2024-01-11,Polyester Barrier Pouch       ,Point_A,18.44     
2024-01-11,Polyester Barrier Pouch       ,Point_A,18.44     
2024-01-15,Polyester Barrier Pouch       ,Point_A,          
2024-01-15,Polyester Barrier Pouch       ,Point_A,          
2024-01-15,Polyester Barrier Pouch       ,Point_A,          
2024-01-15,Polyester Barrier Pouch       ,Point_A,          
2024-01-15,Polyester Barrier Pouch       ,Point_A,          
2024-01-15,Polyester Barrier Pouch       ,Point_A,          
2024-01-15,Polyester Barrier Pouch       ,Point_A,          
2024-01-15,Polyester Barrier Pouch       ,Point_A,          
2024-01-15,Polyester Barrier Pouch       ,Point_A,          
2024-01-15,Dual Inner Tray               ,Point_A,1.61      
2024-01-15,Dual Inner Tray               ,Point_A,1.67      
2024-01-15,Dual Inner Tray               ,Point_A,1.66      
2024-01-15,Dual Inner Tray               ,Point_A,1.54      
2024-01-15,Dual Inner Tray               ,Point_A,1.80      
2024-01-15,Dual Inner Tray               ,Point_A,1.53      
2024-01-15,"5"" Inner Tray                 ",Point_A,1.72      
2024-01-15,"5"" Inner Tray                 ",Point_A,1.76      
2024-01-15,"5"" Inner Tray                 ",Point_A,1.79      
2024-01-15,Polyester Barrier Pouch       ,Point_A,          
2024-01-15,Polyester Barrier Pouch       ,Point_A,          
2024-01-15,Polyester Barrier Pouch       ,Point_A,          
2024-01-15,Inner Q-pack COP Tray         ,Point_A,6.03      
2024-01-15,Inner Q-pack COP Tray         ,Point_A,6.41      
2024-01-15,Inner Q-pack COP Tray         ,Point_A,6.39      
2024-01-15,Outer Q-pack Tray             ,Point_A,1.61      
2024-01-15,Outer Q-pack Tray             ,Point_A,1.50      
2024-01-15,Outer Q-pack Tray             ,Point_A,1.84      
2024-01-22,DBX Inner Tray                ,Point_A,7.46      
2024-01-22,DBX Inner Tray                ,Point_A,6.74      
2024-01-22,DBX Inner Tray                ,Point_A,7.05      
2024-01-22,DBX Outer Tray                ,Point_A,6.08      
2024-01-22,DBX Outer Tray                ,Point_A,5.66      
2024-01-22,DBX Outer Tray                ,Point_A,6.13      
2024-01-22,Foil/Foil Pouch               ,Point_A,          
2024-01-22,Foil/Foil Pouch               ,Point_A,          
2024-01-22,Foil/Foil Pouch               ,Point_A,          
2024-01-22,Foil/Foil Pouch               ,Point_A,          
2024-01-22,Foil/Foil Pouch               ,Point_A,          
2024-01-22,Foil/Foil Pouch               ,Point_A,          
2024-01-22,Foil/Foil Pouch               ,Point_A,          
2024-01-22,Foil/Foil Pouch               ,Point_A,          
2024-01-22,Foil/Foil Pouch               ,Point_A,          
2024-01-22,Tyvek Pouches                 ,Point_A,          
2024-01-22,Tyvek Pouches                 ,Point_A,          
2024-01-22,Tyvek Pouches                 ,Point_A,          
2024-01-22,Lyo Jar Tray                  ,Point_A,6.39      
2024-01-22,Lyo Jar Tray                  ,Point_A,6.61      
2024-01-22,Lyo Jar Tray                  ,Point_A,6.17      
2024-01-23,Foil/Foil Pouch               ,Point_A,          
2024-01-23,Foil/Foil Pouch               ,Point_A,          
2024-01-23,Foil/Foil Pouch               ,Point_A,          
2024-01-22,Polyester Barrier Pouch       ,Point_A,          
2024-01-22,Polyester Barrier Pouch       ,Point_A,          
2024-01-22,Polyester Barrier Pouch       ,Point_A,          
2024-01-22,Polyester Barrier Pouch       ,Point_A,          
2024-01-22,Polyester Barrier Pouch       ,Point_A,          
2024-01-22,Polyester Barrier Pouch       ,Point_A,          
2024-01-22,Polyester Barrier Pouch       ,Point_A,          
2024-01-22,Polyester Barrier Pouch       ,Point_A,          
2024-01-22,Polyester Barrier Pouch       ,Point_A,          
2024-01-22,Dual Inner Tray               ,Point_A,1.80      
2024-01-22,Dual Inner Tray               ,Point_A,1.86      
2024-01-22,Dual Inner Tray               ,Point_A,1.64      
2024-01-22,Dual Inner Tray               ,Point_A,1.63      
2024-01-22,Dual Inner Tray               ,Point_A,1.81      
2024-01-22,Dual Inner Tray               ,Point_A,1.80      
2024-01-22,"5"" Inner Tray                 ",Point_A,1.59      
2024-01-22,"5"" Inner Tray                 ",Point_A,1.78      
2024-01-22,"5"" Inner Tray                 ",Point_A,1.99      
2024-01-22,Polyester Barrier Pouch       ,Point_A,          
2024-01-22,Polyester Barrier Pouch       ,Point_A,          
2024-01-22,Polyester Barrier Pouch       ,Point_A,          
2024-01-22,Inner Q-pack COP Tray         ,Point_A,6.57      
2024-01-22,Inner Q-pack COP Tray         ,Point_A,6.13      
2024-01-22,Inner Q-pack COP Tray         ,Point_A,6.73      
2024-01-22,Outer Q-pack Tray             ,Point_A,1.62      
2024-01-22,Outer Q-pack Tray             ,Point_A,1.62      
2024-01-22,Outer Q-pack Tray             ,Point_A,1.58      
2024-01-21,Tyvek Pouches                 ,Point_A,          
2024-01-21,Tyvek Pouches                 ,Point_A,          
2024-01-21,Tyvek Pouches                 ,Point_A,          
2024-01-21,Tyvek Pouches                 ,Point_A,          
2024-01-21,Tyvek Pouches                 ,Point_A,          
2024-01-21,Tyvek Pouches                 ,Point_A,          
2024-01-22,Tyvek Pouches                 ,Point_A,          
2024-01-22,Tyvek Pouches                 ,Point_A,          
2024-01-22,Tyvek Pouches                 ,Point_A,          
2024-01-21,Tyvek Pouches                 ,Point_A,          
2024-01-21,Tyvek Pouches                 ,Point_A,          
2024-01-21,Tyvek Pouches                 ,Point_A,          
2024-01-21,Tyvek Pouches                 ,Point_A,          
2024-01-21,Tyvek Pouches                 ,Point_A,          
2024-01-21,Tyvek Pouches                 ,Point_A,          
2024-01-22,Tyvek Pouches                 ,Point_A,          
2024-01-22,Tyvek Pouches                 ,Point_A,          
2024-01-22,Tyvek Pouches                 ,Point_A,          
2024-01-21,Tyvek Pouches                 ,Point_A,          
2024-01-21,Tyvek Pouches                 ,Point_A,          
2024-01-21,Tyvek Pouches                 ,Point_A,          
2024-01-21,Tyvek Pouches                 ,Point_A,          
2024-01-21,Tyvek Pouches                 ,Point_A,          
2024-01-21,Tyvek Pouches                 ,Point_A,          
2024-01-21,Tyvek Pouches                 ,Point_A,          
2024-01-21,Tyvek Pouches                 ,Point_A,          
2024-01-21,Tyvek Pouches                 ,Point_A,          
2024-01-21,Tyvek Pouches                 ,Point_A,          
2024-01-21,Tyvek Pouches                 ,Point_A,          
2024-01-21,Tyvek Pouches                 ,Point_A,          
2024-01-21,Tyvek Pouches                 ,Point_A,          
2024-01-21,Tyvek Pouches                 ,Point_A,          
2024-01-22,Tyvek Pouches                 ,Point_A,          
2024-01-22,Tyvek Pouches                 ,Point_A,          
2024-01-22,Tyvek Pouches                 ,Point_A,          
2024-01-23,Trinity Tray                  ,Point_A,1.89      
2024-01-23,Trinity Tray                  ,Point_A,1.89      
2024-01-23,Trinity Tray                  ,Point_A,1.66      
2024-01-23,Trinity Tray                  ,Point_A,1.66      
2024-01-23,Trinity Tray                  ,Point_A,2.02      
2024-01-23,Trinity Tray                  ,Point_A,2.02      
2024-01-23,Trinity Tray                  ,Point_A,1.84      
2024-01-23,Trinity Tray                  ,Point_A,1.84      
2024-01-23,Trinity Tray                  ,Point_A,1.69      
2024-01-23,Trinity Tray                  ,Point_A,1.69      
2024-01-23,Trinity Tray                  ,Point_A,1.38      
2024-01-23,Trinity Tray                  ,Point_A,1.38      
2024-01-22,Polyester Barrier Pouch       ,Point_A,          
2024-01-22,Polyester Barrier Pouch       ,Point_A,          
2024-01-22,Polyester Barrier Pouch       ,Point_A,          
2024-01-22,Trinity Tray                  ,Point_A,2.06      
2024-01-22,Trinity Tray                  ,Point_A,2.06      
2024-01-22,Trinity Tray                  ,Point_A,2.07      
2024-01-22,Trinity Tray                  ,Point_A,2.07      
2024-01-22,Trinity Tray                  ,Point_A,2.06      
2024-01-22,Trinity Tray                  ,Point_A,2.06      
2024-01-22,Trinity Tray                  ,Point_A,1.83      
2024-01-22,Trinity Tray                  ,Point_A,1.83      
2024-01-22,Trinity Tray                  ,Point_A,1.75      
2024-01-22,Trinity Tray                  ,Point_A,1.75      
2024-01-22,Trinity Tray                  ,Point_A,1.79      
2024-01-22,Trinity Tray                  ,Point_A,1.79      
2024-01-22,MOPS Inner Pouch              ,Point_A,          
2024-01-22,MOPS Inner Pouch              ,Point_A,          
2024-01-22,MOPS Inner Pouch              ,Point_A,          
2024-01-22,MOPS Outer Pouch              ,Point_A,          
2024-01-22,MOPS Outer Pouch              ,Point_A,          
2024-01-22,MOPS Outer Pouch              ,Point_A,          
2024-01-23,MOPS Inner Pouch              ,Point_A,          
2024-01-23,MOPS Inner Pouch              ,Point_A,          
2024-01-23,MOPS Inner Pouch              ,Point_A,          
2024-01-23,MOPS Outer Pouch              ,Point_A,          
2024-01-23,MOPS Outer Pouch              ,Point_A,          
2024-01-23,MOPS Outer Pouch              ,Point_A,          
2024-01-23,MOPS Inner Pouch              ,Point_A,          
2024-01-23,MOPS Inner Pouch              ,Point_A,          
2024-01-23,MOPS Inner Pouch              ,Point_A,          
2024-01-23,MOPS Outer Pouch              ,Point_A,          
2024-01-23,MOPS Outer Pouch              ,Point_A,          
2024-01-23,MOPS Outer Pouch              ,Point_A,          
2024-01-22,Dual Outer Tray               ,Point_A,5.76      
2024-01-22,Dual Outer Tray               ,Point_A,5.02      
2024-01-22,Dual Outer Tray               ,Point_A,5.63      
2024-01-22,Lyo Jar Tray                  ,Point_A,6.26      
2024-01-22,Lyo Jar Tray                  ,Point_A,6.46      
2024-01-22,Lyo Jar Tray                  ,Point_A,6.19      
2024-01-22,Dual Outer Tray               ,Point_A,3.72      
2024-01-22,Dual Outer Tray               ,Point_A,4.80      
2024-01-22,Dual Outer Tray               ,Point_A,5.65      
2024-01-22,Lyo Jar Tray                  ,Point_A,6.88      
2024-01-22,Lyo Jar Tray                  ,Point_A,4.66      
2024-01-22,Lyo Jar Tray                  ,Point_A,5.19      
2024-01-22,Foil/Foil Pouch               ,Point_A,          
2024-01-22,Foil/Foil Pouch               ,Point_A,          
2024-01-22,Foil/Foil Pouch               ,Point_A,          
2024-01-22,Foil/Foil Pouch               ,Point_A,          
2024-01-22,Foil/Foil Pouch               ,Point_A,          
2024-01-22,Foil/Foil Pouch               ,Point_A,          
2024-01-22,"5"" Outer Tray                 ",Point_A,2.61      
2024-01-22,"5"" Outer Tray                 ",Point_A,2.46      
2024-01-22,"5"" Outer Tray                 ",Point_A,2.51      
2024-01-29,Tyvek Pouches                 ,Point_A,          
2024-01-29,Tyvek Pouches                 ,Point_A,          
2024-01-29,Tyvek Pouches                 ,Point_A,          
2024-01-28,Tyvek Pouches                 ,Point_A,          
2024-01-28,Tyvek Pouches                 ,Point_A,          
2024-01-28,Tyvek Pouches                 ,Point_A,          
2024-01-28,Tyvek Pouches                 ,Point_A,          
2024-01-28,Tyvek Pouches                 ,Point_A,          
2024-01-28,Tyvek Pouches                 ,Point_A,          
2024-01-28,Tyvek Pouches                 ,Point_A,          
2024-01-28,Tyvek Pouches                 ,Point_A,          
2024-01-28,Tyvek Pouches                 ,Point_A,          
2024-01-28,Tyvek Pouches                 ,Point_A,          
2024-01-28,Tyvek Pouches                 ,Point_A,          
2024-01-28,Tyvek Pouches                 ,Point_A,          
2024-01-28,Tyvek Pouches                 ,Point_A,          
2024-01-28,Tyvek Pouches                 ,Point_A,          
2024-01-28,Tyvek Pouches                 ,Point_A,          
2024-01-28,Tyvek Pouches                 ,Point_A,          
2024-01-28,Tyvek Pouches                 ,Point_A,          
2024-01-28,Tyvek Pouches                 ,Point_A,          
2024-01-29,Tyvek Pouches                 ,Point_A,          
2024-01-29,Tyvek Pouches                 ,Point_A,          
2024-01-29,Tyvek Pouches                 ,Point_A,          
2024-01-28,Tyvek Pouches                 ,Point_A,          
2024-01-28,Tyvek Pouches                 ,Point_A,          
2024-01-28,Tyvek Pouches                 ,Point_A,          
2024-01-28,Tyvek Pouches                 ,Point_A,          
2024-01-28,Tyvek Pouches                 ,Point_A,          
2024-01-28,Tyvek Pouches                 ,Point_A,          
2024-01-29,Tyvek Pouches                 ,Point_A,          
2024-01-29,Tyvek Pouches                 ,Point_A,          
2024-01-29,Tyvek Pouches                 ,Point_A,          
2024-01-29,Trinity Tray                  ,Point_A,2.10      
2024-01-29,Trinity Tray                  ,Point_A,1.75      
2024-01-29,Trinity Tray                  ,Point_A,1.83      
2024-01-29,Trinity Tray                  ,Point_A,2.29      
2024-01-29,Trinity Tray                  ,Point_A,1.39      
2024-01-29,Trinity Tray                  ,Point_A,2.03      
2024-01-29,Polyester Barrier Pouch       ,Point_A,          
2024-01-29,Polyester Barrier Pouch       ,Point_A,          
2024-01-29,Polyester Barrier Pouch       ,Point_A,          
2024-01-29,Trinity Tray                  ,Point_A,1.89      
2024-01-29,Trinity Tray                  ,Point_A,1.95      
2024-01-29,Trinity Tray                  ,Point_A,1.99      
2024-01-29,Trinity Tray                  ,Point_A,1.87      
2024-01-29,Trinity Tray                  ,Point_A,1.72      
2024-01-29,Trinity Tray                  ,Point_A,1.96      
2024-01-29,MOPS Inner Pouch              ,Point_A,          
2024-01-29,MOPS Inner Pouch              ,Point_A,          
2024-01-29,MOPS Inner Pouch              ,Point_A,          
2024-01-29,MOPS Outer Pouch              ,Point_A,          
2024-01-29,MOPS Outer Pouch              ,Point_A,          
2024-01-29,MOPS Outer Pouch              ,Point_A,          
2024-01-29,MOPS Inner Pouch              ,Point_A,          
2024-01-29,MOPS Inner Pouch              ,Point_A,          
2024-01-29,MOPS Inner Pouch              ,Point_A,          
2024-01-29,MOPS Outer Pouch              ,Point_A,          
2024-01-29,MOPS Outer Pouch              ,Point_A,          
2024-01-29,MOPS Outer Pouch              ,Point_A,          
2024-01-29,MOPS Inner Pouch              ,Point_A,          
2024-01-29,MOPS Inner Pouch              ,Point_A,          
2024-01-29,MOPS Inner Pouch              ,Point_A,          
2024-01-29,MOPS Outer Pouch              ,Point_A,          
2024-01-29,MOPS Outer Pouch              ,Point_A,          
2024-01-29,MOPS Outer Pouch              ,Point_A,          
2024-01-29,Polyester Barrier Pouch       ,Point_A,          
2024-01-29,Polyester Barrier Pouch       ,Point_A,          
